invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue,year,month,day,day_of_week,hour
563854,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-08-19 15:24:00,0.85,12364,Belgium,10.2,2011,8,19,Friday,15
562260,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-08-03 15:38:00,3.45,13408,United Kingdom,41.400000000000006,2011,8,3,Wednesday,15
538146,22502,PICNIC BASKET WICKER SMALL,4,2010-12-09 16:10:00,5.95,15596,United Kingdom,23.8,2010,12,9,Thursday,16
558700,10125,MINI FUNKY DESIGN TAPES,3,2011-07-01 12:33:00,0.85,17920,United Kingdom,2.55,2011,7,1,Friday,12
561885,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-07-31 13:13:00,9.95,15532,United Kingdom,19.9,2011,7,31,Sunday,13
560279,22427,ENAMEL FLOWER JUG CREAM,3,2011-07-17 15:47:00,5.95,14198,United Kingdom,17.85,2011,7,17,Sunday,15
580405,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2011-12-04 12:02:00,5.75,14720,United Kingdom,17.25,2011,12,4,Sunday,12
552185,21155,RED RETROSPOT PEG BAG,6,2011-05-06 13:52:00,2.55,12921,United Kingdom,15.299999999999999,2011,5,6,Friday,13
564510,21311,SET/4 BIRD MIRROR MAGNETS ,24,2011-08-25 14:42:00,0.29,14194,United Kingdom,6.959999999999999,2011,8,25,Thursday,14
564647,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,2011-08-26 13:56:00,0.55,17920,United Kingdom,3.3000000000000003,2011,8,26,Friday,13
547715,20998,ROSE DU SUD OVEN GLOVE,6,2011-03-25 08:50:00,2.95,12520,Germany,17.700000000000003,2011,3,25,Friday,8
572752,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-10-25 17:22:00,7.5,17449,United Kingdom,15.0,2011,10,25,Tuesday,17
579692,22467,GUMBALL COAT RACK,6,2011-11-30 14:05:00,2.55,12433,Norway,15.299999999999999,2011,11,30,Wednesday,14
573153,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,2011-10-28 07:39:00,2.55,12678,France,244.79999999999998,2011,10,28,Friday,7
550477,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,2011-04-18 14:01:00,2.95,17338,United Kingdom,8.850000000000001,2011,4,18,Monday,14
544484,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-02-21 11:10:00,3.75,15321,United Kingdom,30.0,2011,2,21,Monday,11
575086,22568,FELTCRAFT CUSHION OWL,4,2011-11-08 13:52:00,3.75,16618,United Kingdom,15.0,2011,11,8,Tuesday,13
575610,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-11-10 12:45:00,2.1,16628,United Kingdom,25.200000000000003,2011,11,10,Thursday,12
559672,21899,GARAGE KEY FOB,4,2011-07-11 14:04:00,0.65,14796,United Kingdom,2.6,2011,7,11,Monday,14
575039,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2011-11-08 11:53:00,1.65,15005,United Kingdom,9.899999999999999,2011,11,8,Tuesday,11
569843,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-10-06 13:29:00,1.25,14449,United Kingdom,1.25,2011,10,6,Thursday,13
581146,22930,BAKING MOULD HEART MILK CHOCOLATE,3,2011-12-07 13:53:00,2.55,17602,United Kingdom,7.6499999999999995,2011,12,7,Wednesday,13
579455,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-29 14:14:00,1.25,15239,United Kingdom,15.0,2011,11,29,Tuesday,14
574863,47566,PARTY BUNTING,4,2011-11-07 12:29:00,4.95,15719,United Kingdom,19.8,2011,11,7,Monday,12
542526,85188A,GREEN METAL SWINGING BUNNY,10,2011-01-28 12:43:00,0.85,14659,United Kingdom,8.5,2011,1,28,Friday,12
572037,22971,QUEENS GUARD COFFEE MUG,2,2011-10-20 12:07:00,2.55,17365,United Kingdom,5.1,2011,10,20,Thursday,12
558565,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-06-30 13:58:00,0.95,14803,United Kingdom,1.9,2011,6,30,Thursday,13
581125,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-12-07 12:41:00,1.25,14087,United Kingdom,2.5,2011,12,7,Wednesday,12
572865,23194,GYMKHANA TREASURE BOOK BOX,1,2011-10-26 13:01:00,2.25,17841,United Kingdom,2.25,2011,10,26,Wednesday,13
547789,22763,KEY CABINET MA CAMPAGNE,2,2011-03-25 12:04:00,9.95,14911,EIRE,19.9,2011,3,25,Friday,12
554105,22470,HEART OF WICKER LARGE,2,2011-05-22 14:04:00,2.95,14711,United Kingdom,5.9,2011,5,22,Sunday,14
553673,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2011-05-18 12:46:00,2.55,16814,United Kingdom,7.6499999999999995,2011,5,18,Wednesday,12
546242,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2011-03-10 13:07:00,1.69,16743,United Kingdom,3.38,2011,3,10,Thursday,13
577303,23390,DOLLY GIRL MINI BACKPACK,3,2011-11-18 13:02:00,4.15,14390,United Kingdom,12.450000000000001,2011,11,18,Friday,13
564301,23236,STORAGE TIN VINTAGE DOILY ,6,2011-08-24 11:54:00,2.89,14299,United Kingdom,17.34,2011,8,24,Wednesday,11
553129,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-05-13 12:34:00,4.15,17765,United Kingdom,4.15,2011,5,13,Friday,12
549434,84279B,CHERRY BLOSSOM DECORATIVE FLASK,12,2011-04-08 12:30:00,3.39,12647,Germany,40.68,2011,4,8,Friday,12
568159,22624,IVORY KITCHEN SCALES,2,2011-09-25 12:22:00,8.5,17719,United Kingdom,17.0,2011,9,25,Sunday,12
552253,22384,LUNCH BAG PINK POLKADOT,10,2011-05-08 10:20:00,1.65,14201,United Kingdom,16.5,2011,5,8,Sunday,10
564187,23346,SPACEBOY BEAKER,2,2011-08-23 15:24:00,1.25,15005,United Kingdom,2.5,2011,8,23,Tuesday,15
571225,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-10-14 13:41:00,0.95,14397,United Kingdom,11.399999999999999,2011,10,14,Friday,13
578627,23199,JUMBO BAG APPLES,10,2011-11-24 15:41:00,2.08,14709,United Kingdom,20.8,2011,11,24,Thursday,15
576075,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,6,2011-11-13 16:16:00,0.55,15861,United Kingdom,3.3000000000000003,2011,11,13,Sunday,16
576091,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-14 09:00:00,1.65,16779,United Kingdom,19.799999999999997,2011,11,14,Monday,9
574920,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-07 16:34:00,2.95,13985,United Kingdom,17.700000000000003,2011,11,7,Monday,16
542641,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-01-31 11:25:00,7.95,17314,United Kingdom,15.9,2011,1,31,Monday,11
573311,22535,MAGIC DRAWING SLATE BUNNIES ,2,2011-10-28 16:45:00,0.42,14071,United Kingdom,0.84,2011,10,28,Friday,16
561631,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2011-07-28 14:27:00,1.04,14911,EIRE,49.92,2011,7,28,Thursday,14
570388,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-10-10 12:37:00,1.45,14911,EIRE,17.4,2011,10,10,Monday,12
565224,21918,SET 12 KIDS COLOUR  CHALK STICKS,12,2011-09-01 19:11:00,0.42,14713,United Kingdom,5.04,2011,9,1,Thursday,19
569823,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-06 12:15:00,8.25,16895,United Kingdom,8.25,2011,10,6,Thursday,12
549813,15044A,PINK PAPER PARASOL ,2,2011-04-12 12:16:00,2.95,17972,United Kingdom,5.9,2011,4,12,Tuesday,12
569424,15044D,RED PAPER PARASOL,1,2011-10-04 10:49:00,2.95,15529,United Kingdom,2.95,2011,10,4,Tuesday,10
575329,23439,HAND WARMER RED LOVE HEART,1,2011-11-09 13:50:00,2.1,17038,United Kingdom,2.1,2011,11,9,Wednesday,13
569835,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-10-06 13:05:00,1.65,15518,United Kingdom,4.949999999999999,2011,10,6,Thursday,13
547357,85213,MINI  ZINC GARDEN DECORATIONS ,12,2011-03-22 12:15:00,0.85,17613,United Kingdom,10.2,2011,3,22,Tuesday,12
538374,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2010-12-12 11:17:00,2.1,14159,United Kingdom,2.1,2010,12,12,Sunday,11
579143,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-28 13:08:00,4.95,13882,United Kingdom,14.850000000000001,2011,11,28,Monday,13
578251,23554,LANDMARK FRAME OXFORD STREET,1,2011-11-23 12:45:00,12.5,15993,United Kingdom,12.5,2011,11,23,Wednesday,12
558542,21754,HOME BUILDING BLOCK WORD,4,2011-06-30 12:23:00,5.95,13593,United Kingdom,23.8,2011,6,30,Thursday,12
537392,22694,WICKER STAR ,3,2010-12-06 13:58:00,2.1,17068,United Kingdom,6.300000000000001,2010,12,6,Monday,13
579116,23350,ROLL WRAP VINTAGE SPOT ,1,2011-11-28 11:54:00,1.25,17346,United Kingdom,1.25,2011,11,28,Monday,11
563533,21465,PINK FLOWER CROCHET FOOD COVER,1,2011-08-17 11:14:00,3.75,16241,United Kingdom,3.75,2011,8,17,Wednesday,11
580385,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-12-04 10:11:00,2.1,16326,United Kingdom,4.2,2011,12,4,Sunday,10
557007,22563,HAPPY STENCIL CRAFT,12,2011-06-16 11:30:00,1.25,12484,Spain,15.0,2011,6,16,Thursday,11
556415,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-06-10 12:19:00,2.55,12409,Switzerland,61.199999999999996,2011,6,10,Friday,12
574480,22593,CHRISTMAS GINGHAM STAR,12,2011-11-04 12:42:00,0.85,15010,United Kingdom,10.2,2011,11,4,Friday,12
548743,22193,RED DINER WALL CLOCK,4,2011-04-04 12:05:00,8.5,14895,United Kingdom,34.0,2011,4,4,Monday,12
566816,21915,RED  HARMONICA IN BOX ,48,2011-09-15 10:53:00,1.25,12731,France,60.0,2011,9,15,Thursday,10
569702,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-10-05 16:09:00,2.08,14396,United Kingdom,12.48,2011,10,5,Wednesday,16
553653,22727,ALARM CLOCK BAKELIKE RED ,4,2011-05-18 11:08:00,3.75,16701,United Kingdom,15.0,2011,5,18,Wednesday,11
565152,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2011-09-01 14:42:00,3.75,17799,United Kingdom,3.75,2011,9,1,Thursday,14
579843,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-11-30 16:21:00,0.85,12921,United Kingdom,10.2,2011,11,30,Wednesday,16
566587,21704,BAG 250g SWIRLY MARBLES,12,2011-09-13 14:30:00,0.85,14132,United Kingdom,10.2,2011,9,13,Tuesday,14
580727,22418,10 COLOUR SPACEBOY PEN,3,2011-12-05 17:17:00,1.63,14096,United Kingdom,4.89,2011,12,5,Monday,17
544460,22273,FELTCRAFT DOLL MOLLY,1,2011-02-20 14:01:00,2.95,16931,United Kingdom,2.95,2011,2,20,Sunday,14
557888,21644,ASSORTED TUTTI FRUTTI HEART BOX,1,2011-06-23 13:51:00,1.25,14656,United Kingdom,1.25,2011,6,23,Thursday,13
571509,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-10-17 15:28:00,6.95,13110,United Kingdom,13.9,2011,10,17,Monday,15
565434,23204,CHARLOTTE BAG APPLES DESIGN,3,2011-09-04 13:35:00,0.85,12867,United Kingdom,2.55,2011,9,4,Sunday,13
580501,82582,AREA PATROLLED METAL SIGN,6,2011-12-04 13:00:00,2.1,14546,United Kingdom,12.600000000000001,2011,12,4,Sunday,13
581216,21930,JUMBO STORAGE BAG SKULLS,20,2011-12-08 09:06:00,2.08,16523,United Kingdom,41.6,2011,12,8,Thursday,9
569302,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-10-03 12:04:00,0.85,16205,United Kingdom,10.2,2011,10,3,Monday,12
545503,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-03-03 11:34:00,2.95,15719,United Kingdom,5.9,2011,3,3,Thursday,11
562365,22695,WICKER WREATH SMALL,1,2011-08-04 13:51:00,1.45,14344,United Kingdom,1.45,2011,8,4,Thursday,13
569343,23527,ANIMALS AND NATURE WALL ART,120,2011-10-03 14:34:00,3.29,18102,United Kingdom,394.8,2011,10,3,Monday,14
550290,22383,LUNCH BAG SUKI  DESIGN ,10,2011-04-15 14:45:00,1.65,15246,United Kingdom,16.5,2011,4,15,Friday,14
550632,21181,PLEASE ONE PERSON METAL SIGN,1,2011-04-19 14:56:00,2.1,16907,United Kingdom,2.1,2011,4,19,Tuesday,14
572096,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-10-20 15:20:00,2.55,16813,United Kingdom,5.1,2011,10,20,Thursday,15
565236,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-02 09:45:00,2.08,14276,United Kingdom,20.8,2011,9,2,Friday,9
558926,20713,JUMBO BAG OWLS,10,2011-07-05 10:21:00,2.08,17469,United Kingdom,20.8,2011,7,5,Tuesday,10
550251,22420,LIPSTICK PEN BABY PINK,12,2011-04-15 11:44:00,0.42,14323,United Kingdom,5.04,2011,4,15,Friday,11
580358,22988,SOLDIERS EGG CUP ,4,2011-12-02 16:07:00,1.25,17238,United Kingdom,5.0,2011,12,2,Friday,16
578998,23267,SET OF 4 SANTA PLACE SETTINGS,1,2011-11-27 16:05:00,1.25,15436,United Kingdom,1.25,2011,11,27,Sunday,16
580852,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-12-06 11:53:00,1.65,16790,United Kingdom,16.5,2011,12,6,Tuesday,11
574475,21679,SKULLS  STICKERS,12,2011-11-04 12:18:00,0.85,14132,United Kingdom,10.2,2011,11,4,Friday,12
566726,22349,DOG BOWL CHASING BALL DESIGN,1,2011-09-14 13:12:00,3.75,15021,United Kingdom,3.75,2011,9,14,Wednesday,13
578270,21329,DINOSAURS  WRITING SET ,1,2011-11-23 13:39:00,3.29,14096,United Kingdom,3.29,2011,11,23,Wednesday,13
577504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-20 12:36:00,2.95,14159,United Kingdom,17.700000000000003,2011,11,20,Sunday,12
537755,21313,GLASS HEART T-LIGHT HOLDER ,96,2010-12-08 11:31:00,0.64,16525,United Kingdom,61.44,2010,12,8,Wednesday,11
570424,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2011-10-10 13:41:00,2.1,17372,United Kingdom,4.2,2011,10,10,Monday,13
560937,22175,PINK OWL SOFT TOY,1,2011-07-22 10:52:00,2.95,17920,United Kingdom,2.95,2011,7,22,Friday,10
571205,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-10-14 12:41:00,0.83,15620,United Kingdom,9.959999999999999,2011,10,14,Friday,12
550493,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2011-04-18 14:50:00,1.25,15311,United Kingdom,1.25,2011,4,18,Monday,14
555471,84978,HANGING HEART JAR T-LIGHT HOLDER,18,2011-06-03 11:42:00,1.25,16117,United Kingdom,22.5,2011,6,3,Friday,11
580404,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-12-04 12:01:00,1.25,13596,United Kingdom,15.0,2011,12,4,Sunday,12
553227,23070,EDWARDIAN HEART PHOTO FRAME,8,2011-05-16 10:46:00,4.15,14211,United Kingdom,33.2,2011,5,16,Monday,10
542900,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-02-01 14:24:00,8.5,14180,United Kingdom,17.0,2011,2,1,Tuesday,14
561247,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,2011-07-26 11:38:00,0.83,16592,United Kingdom,9.959999999999999,2011,7,26,Tuesday,11
556479,22911,PAPER CHAIN KIT LONDON,6,2011-06-12 12:50:00,2.95,16983,United Kingdom,17.700000000000003,2011,6,12,Sunday,12
542599,21358,TOAST ITS - HAPPY BIRTHDAY,3,2011-01-30 11:01:00,1.25,17062,United Kingdom,3.75,2011,1,30,Sunday,11
572045,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,3,2011-10-20 12:11:00,1.95,14527,United Kingdom,5.85,2011,10,20,Thursday,12
562607,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-08-08 11:45:00,1.25,12885,United Kingdom,15.0,2011,8,8,Monday,11
539642,15056P,EDWARDIAN PARASOL PINK,2,2010-12-20 15:35:00,5.95,15867,United Kingdom,11.9,2010,12,20,Monday,15
550637,23201,JUMBO BAG ALPHABET,5,2011-04-19 15:39:00,2.08,14415,United Kingdom,10.4,2011,4,19,Tuesday,15
537224,21143,ANTIQUE GLASS HEART DECORATION ,12,2010-12-05 16:24:00,1.95,13174,United Kingdom,23.4,2010,12,5,Sunday,16
536752,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 14:06:00,1.06,17850,United Kingdom,6.36,2010,12,2,Thursday,14
579510,21328,BALLOONS  WRITING SET ,12,2011-11-29 16:44:00,1.65,14554,United Kingdom,19.799999999999997,2011,11,29,Tuesday,16
560393,84508C,BLUE CIRCLES DESIGN TEDDY,2,2011-07-18 13:33:00,2.55,14808,United Kingdom,5.1,2011,7,18,Monday,13
569230,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-10-02 15:07:00,2.95,16533,United Kingdom,2.95,2011,10,2,Sunday,15
571737,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-10-19 10:31:00,1.65,14367,United Kingdom,16.5,2011,10,19,Wednesday,10
556845,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-06-15 11:30:00,2.08,17511,United Kingdom,12.48,2011,6,15,Wednesday,11
554080,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2011-05-22 11:42:00,1.25,16931,United Kingdom,3.75,2011,5,22,Sunday,11
579807,23458,DOLLY CABINET 3 DRAWERS ,1,2011-11-30 15:50:00,14.95,15046,United Kingdom,14.95,2011,11,30,Wednesday,15
548468,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2,2011-03-31 12:28:00,2.95,14818,United Kingdom,5.9,2011,3,31,Thursday,12
560552,22757,LARGE RED BABUSHKA NOTEBOOK ,2,2011-07-19 12:54:00,1.25,15311,United Kingdom,2.5,2011,7,19,Tuesday,12
552364,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-09 12:25:00,0.65,13004,United Kingdom,10.4,2011,5,9,Monday,12
575147,21915,RED  HARMONICA IN BOX ,48,2011-11-08 15:45:00,1.25,17937,United Kingdom,60.0,2011,11,8,Tuesday,15
554118,21877,HOME SWEET HOME MUG,12,2011-05-22 15:26:00,1.25,16592,United Kingdom,15.0,2011,5,22,Sunday,15
562019,23203,JUMBO BAG DOILEY PATTERNS,20,2011-08-01 14:57:00,2.08,14709,United Kingdom,41.6,2011,8,1,Monday,14
555347,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-06-02 12:04:00,1.65,14389,United Kingdom,16.5,2011,6,2,Thursday,12
547656,20658,RED RETROSPOT LUGGAGE TAG,1,2011-03-24 12:53:00,1.25,13263,United Kingdom,1.25,2011,3,24,Thursday,12
555524,21155,RED RETROSPOT PEG BAG,1,2011-06-05 11:37:00,2.55,16923,United Kingdom,2.55,2011,6,5,Sunday,11
577736,16235,RECYCLED PENCIL WITH RABBIT ERASER,20,2011-11-21 13:20:00,0.21,14606,United Kingdom,4.2,2011,11,21,Monday,13
576567,22130,PARTY CONE CHRISTMAS DECORATION ,18,2011-11-15 13:41:00,0.85,17220,United Kingdom,15.299999999999999,2011,11,15,Tuesday,13
564526,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-08-25 14:50:00,0.55,15805,United Kingdom,13.200000000000001,2011,8,25,Thursday,14
572866,22384,LUNCH BAG PINK POLKADOT,1,2011-10-26 13:07:00,1.65,15005,United Kingdom,1.65,2011,10,26,Wednesday,13
544461,22686,FRENCH BLUE METAL DOOR SIGN No,20,2011-02-20 14:08:00,1.25,13744,United Kingdom,25.0,2011,2,20,Sunday,14
571563,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-18 10:07:00,1.25,16249,United Kingdom,15.0,2011,10,18,Tuesday,10
580113,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-12-01 16:05:00,3.75,14766,United Kingdom,22.5,2011,12,1,Thursday,16
547382,47599A,PINK PARTY BAGS,3,2011-03-22 15:31:00,2.1,15457,United Kingdom,6.300000000000001,2011,3,22,Tuesday,15
579170,21901,"KEY FOB , BACK DOOR ",4,2011-11-28 14:26:00,0.65,17811,United Kingdom,2.6,2011,11,28,Monday,14
575482,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2011-11-09 16:33:00,12.75,15916,United Kingdom,12.75,2011,11,9,Wednesday,16
545059,85049H,URBAN BLACK RIBBONS ,1,2011-02-27 13:04:00,1.25,14157,United Kingdom,1.25,2011,2,27,Sunday,13
566562,21328,BALLOONS  WRITING SET ,6,2011-09-13 12:18:00,1.65,17365,United Kingdom,9.899999999999999,2011,9,13,Tuesday,12
567478,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-20 13:21:00,4.95,12584,Italy,19.8,2011,9,20,Tuesday,13
549249,79190B,RETRO PLASTIC POLKA TRAY,15,2011-04-07 12:04:00,0.42,12423,Belgium,6.3,2011,4,7,Thursday,12
564856,21467,CHERRY CROCHET FOOD COVER,18,2011-08-31 09:11:00,3.75,12477,Germany,67.5,2011,8,31,Wednesday,9
547946,21448,12 DAISY PEGS IN WOOD BOX,12,2011-03-28 14:59:00,1.65,12971,United Kingdom,19.799999999999997,2011,3,28,Monday,14
576633,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2011-11-16 09:27:00,4.95,13297,United Kingdom,44.550000000000004,2011,11,16,Wednesday,9
548730,21931,JUMBO STORAGE BAG SUKI,50,2011-04-04 10:11:00,2.08,17669,United Kingdom,104.0,2011,4,4,Monday,10
560360,82582,AREA PATROLLED METAL SIGN,12,2011-07-18 11:55:00,2.1,12744,Singapore,25.200000000000003,2011,7,18,Monday,11
547240,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-03-21 16:32:00,1.25,17585,United Kingdom,5.0,2011,3,21,Monday,16
558441,22613,PACK OF 20 SPACEBOY NAPKINS,1,2011-06-29 12:59:00,0.85,14606,United Kingdom,0.85,2011,6,29,Wednesday,12
548632,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-01 12:25:00,1.65,17701,United Kingdom,16.5,2011,4,1,Friday,12
536802,22837,HOT WATER BOTTLE BABUSHKA ,4,2010-12-02 16:29:00,4.65,17412,United Kingdom,18.6,2010,12,2,Thursday,16
560366,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-07-18 12:19:00,0.21,16859,United Kingdom,7.56,2011,7,18,Monday,12
579146,23357,HOT WATER BOTTLE SEX BOMB,3,2011-11-28 13:14:00,4.95,16347,United Kingdom,14.850000000000001,2011,11,28,Monday,13
556776,22024,RAINY LADIES BIRTHDAY CARD,12,2011-06-14 12:24:00,0.42,14730,United Kingdom,5.04,2011,6,14,Tuesday,12
548952,20675,BLUE POLKADOT BOWL,6,2011-04-05 10:46:00,1.25,15572,United Kingdom,7.5,2011,4,5,Tuesday,10
543002,16156S,WRAP PINK FAIRY CAKES ,25,2011-02-02 12:36:00,0.42,13491,United Kingdom,10.5,2011,2,2,Wednesday,12
540353,21500,PINK POLKADOT WRAP ,25,2011-01-06 14:53:00,0.42,13764,United Kingdom,10.5,2011,1,6,Thursday,14
551956,23132,SMALL IVORY HEART WALL ORGANISER,1,2011-05-05 12:22:00,5.75,15021,United Kingdom,5.75,2011,5,5,Thursday,12
567182,84375,SET OF 20 KIDS COOKIE CUTTERS,6,2011-09-18 15:21:00,2.1,13334,United Kingdom,12.600000000000001,2011,9,18,Sunday,15
566073,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-09-08 19:58:00,4.25,14562,United Kingdom,8.5,2011,9,8,Thursday,19
577773,22263,FELT EGG COSY LADYBIRD ,2,2011-11-21 15:57:00,0.85,16712,United Kingdom,1.7,2011,11,21,Monday,15
557762,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-06-22 14:01:00,0.65,15810,United Kingdom,7.800000000000001,2011,6,22,Wednesday,14
551014,22193,RED DINER WALL CLOCK,2,2011-04-26 11:04:00,8.5,13209,United Kingdom,17.0,2011,4,26,Tuesday,11
545079,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-02-28 10:30:00,2.1,18283,United Kingdom,2.1,2011,2,28,Monday,10
563661,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-18 11:23:00,1.65,13048,United Kingdom,16.5,2011,8,18,Thursday,11
576326,22097,SWALLOW SQUARE TISSUE BOX,1,2011-11-14 15:18:00,0.39,16504,United Kingdom,0.39,2011,11,14,Monday,15
537692,22295,HEART FILIGREE DOVE LARGE,24,2010-12-08 10:40:00,1.65,14796,United Kingdom,39.599999999999994,2010,12,8,Wednesday,10
580677,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2011-12-05 14:40:00,0.29,16200,United Kingdom,0.29,2011,12,5,Monday,14
569319,23543,KEEP CALM WALL ART ,6,2011-10-03 12:17:00,7.45,14290,United Kingdom,44.7,2011,10,3,Monday,12
561085,20713,JUMBO BAG OWLS,10,2011-07-25 09:26:00,2.08,14367,United Kingdom,20.8,2011,7,25,Monday,9
579146,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,32,2011-11-28 13:14:00,0.83,16347,United Kingdom,26.56,2011,11,28,Monday,13
574619,23344,JUMBO BAG 50'S CHRISTMAS ,3,2011-11-06 11:18:00,2.08,15952,United Kingdom,6.24,2011,11,6,Sunday,11
577315,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-11-18 13:25:00,0.65,17811,United Kingdom,0.65,2011,11,18,Friday,13
541204,82580,BATHROOM METAL SIGN,12,2011-01-14 12:22:00,0.55,14175,United Kingdom,6.6000000000000005,2011,1,14,Friday,12
562807,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2011-08-09 14:57:00,0.42,16053,United Kingdom,50.4,2011,8,9,Tuesday,14
545399,22485,SET OF 2 WOODEN MARKET CRATES,2,2011-03-02 11:48:00,12.75,14934,Channel Islands,25.5,2011,3,2,Wednesday,11
552268,23202,JUMBO BAG VINTAGE LEAF,20,2011-05-08 11:49:00,2.08,14709,United Kingdom,41.6,2011,5,8,Sunday,11
545021,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2011-02-25 14:11:00,1.25,17663,United Kingdom,15.0,2011,2,25,Friday,14
537154,22729,ALARM CLOCK BAKELIKE ORANGE,2,2010-12-05 13:05:00,3.75,15808,United Kingdom,7.5,2010,12,5,Sunday,13
547687,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-24 14:52:00,1.95,15078,United Kingdom,19.5,2011,3,24,Thursday,14
549563,82011C,BATHROOM SCALES FOOTPRINTS IN SAND,1,2011-04-10 14:02:00,3.75,14030,United Kingdom,3.75,2011,4,10,Sunday,14
569638,22192,BLUE DINER WALL CLOCK,2,2011-10-05 12:15:00,8.5,16140,United Kingdom,17.0,2011,10,5,Wednesday,12
560445,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-07-19 09:08:00,1.45,14156,EIRE,69.6,2011,7,19,Tuesday,9
574720,21616,4 PEAR BOTANICAL DINNER CANDLES,6,2011-11-06 14:39:00,1.25,14547,United Kingdom,7.5,2011,11,6,Sunday,14
